Test data generation,Adigun2023, Albunian2017, Albunian2020, Almulla2020, Alshahwan2014, Alshraideh2011, Asoudeh2013, Benito2022, Biagiola2019, Boussaa2015, Bueno2008, Bueno2014, Cai2021, Cao2022, Chen2019C, Cheng2023, Dai2024, Feldt2008, Feng2012, Fischer2016, Guarnieri2022, Henard2013, Henard2014, Jiang2023, Joffe2019, Kifetew2013, Kong2023, Lan2023, Lee2023, Li2024, Lin2017, Ma2018, Marchetto2009, Marculescu2016, Mariani2021, Masuda2021, Matinnejad2016, Matinnejad2019, Menendez2021, Menendez2022, Nguyen2022, Panchapakesan2013, Pizzoleto2020, Poulding2017, Reddy2020, Riccio2021, Scalabrino2016, Shahbazi2014, Shahbazi2015B, Shahbazi2018, Shimmi2022, Tang2022, Vogel2019, Vogel2021, Wang2009, Wang2014, Wang2023, Wang2023B, Wang2023C, Wang2024, Xiang2023, Xie2005, Xie2009, Yatoh2015, Yuan2024, Zhang2012, Zohdinasab2021, Zohdinasab2023
Test case prioritisation,Abd2019, Ahmad2023, Altiero2024, Arafeen2013, Azizi2021, Bertolino2015, Carlson2011, Chen2021B, De2020, Fang2014, Feng2015, Flemstrom2018, Greca2022, Haghighatkhah2018A, Haghighatkhah2018B, He2015, Hemmati2015, Huang2017B, Khojah2023, Ledru2012, Mahdieh2022, Matinnejad2019, Mei2013B, Miranda2018, Mosin2022, Noor2015, Semerath2020, Wang2015, Wu2012, Xie2022, Yoo2009, Yu2023, Zhao2015
Test case selection,Aghababaeyan2023, Aghababaeyan2024, Arrieta2019, Cartaxo2009, De2012, De2016, De2018A, Farzat2010, Gao2022, Hemmati2010A, Hemmati2010B, Hemmati2010C, Hemmati2011, Hemmati2013, Matinnejad2015A, Mondal2015, Panichella2015B, Rogstad2013, Shimari2022, Shin2016, Shin2018, Zhao2022
Test suite evaluation,Aman2017, Attaoui2023, Cao2013, De2018B, Flemstrom2016, Leveau2020, Nikolik2006, Nunes2015, Nass2023, Ojdanic2023, Shi2015, Singh2013, Xiang2021, Xie2006B, Zhang2019
Test suite reduction,Beena2014, Brooks2009, Chetouane2020, Coutinho2016, Coviello2018A, Coviello2018B, Cruciani2019, Elgendy2024, Kichigin2009, Pan2023, Pei2014, Viggiato2023
Fault localisation,Gong2012,Hao2005,Hao2008,Liu2017, Liu2019,Xia2016,You2013,Zhao2013
Other,Feldt2016,Miranda2014,Kim2019B,Neelofar2024,Burdek2015,Cai2009,Dobslaw2020,Feldt2019,Sondhi2022,Chen2011
